Q,qT,gamma_q,gamma_g
20.0,9.280954047418328,0.0037463494451850897,0.0043133582230681445
20.0,10.021583738168337,0.0031829474966089343,0.003753312604272963
20.0,10.821316440959777,0.0026926361932385094,0.003253716566562503
20.0,11.684868637019342,0.0022690927622053556,0.002811152518391754
20.0,12.617333187632813,0.0019056598069420174,0.0024215723174934598
20.0,13.62420936966129,0.0015956572310267974,0.0020805575199788007
20.0,14.711435307922732,0.0013326195310626853,0.001783539239838088
20.0,15.88542299571077,0.001110462706308702,0.001525973607577398
20.0,17.153096109987104,0.0009235897890859481,0.0013034736329502596
20.0,18.521930844265196,0.0007669462326750736,0.001111901500879731
20.0,19.999999999999996,0.0006360367314686251,0.0009474271104501512
25.0,0.010000000000000004,0.030420475342277157,0.023988202092188774
25.0,0.01079801029825812,0.030420443397307727,0.023988181414259013
25.0,0.011659702640128828,0.030420406150500512,0.023988157304452848
25.0,0.012590158918273841,0.030420362721935854,0.023988129193197035
25.0,0.013594866565622707,0.03042031208566357,0.023988096416391956
25.0,0.014679750917903894,0.03042025304546983,0.02398805819972508
25.0,0.015851210158739013,0.030420184206623326,0.023988013640381823
25.0,0.01711615305339175,0.03042010394293387,0.023987961685721832
25.0,0.018482039693708607,0.03042001035834621,0.02398790110841765
25.0,0.019956925494548073,0.030419901242162563,0.023987830477468997
25.0,0.021549508701169992,0.03041977401683809,0.02398774812440884
25.0,0.023269181687763634,0.03041962567711778,0.023987652103904203
25.0,0.025126086349651078,0.030419452719080087,0.02398754014782266
25.0,0.0271311739158455,0.030419251057414956,0.023987409611681516
25.0,0.029296269534713145,0.03041901592898746,0.02398725741221819
25.0,0.0316341420136378,0.03041874178041644,0.0239870799546108
25.0,0.03415857912398204,0.03041842213702222,0.02398687304763598
25.0,0.03688446891546228,0.03041804945006133,0.023986631804767285
25.0,0.039827887519494266,0.03041761491865816,0.02398635052888892
25.0,0.0430061939593365,0.030417108282252334,0.023986022577916107
25.0,0.046438132526180106,0.03041651757869334,0.023985640208167788
25.0,0.050143943324956794,0.030415828862315197,0.023985194391819082
25.0,0.05414548164181543,0.03041502587539502,0.023984674604158623
25.0,0.05846634683724687,0.0304140896653218,0.02398406857567596
25.0,0.06313202152501222,0.030412998138550425,0.023983362003191663
25.0,0.06817002185769348,0.03041172554096527,0.023982538213300587
25.0,0.07361005980518547,0.03041024185259756,0.02398157777030555
